Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.0809326171875	-2.55859375E-5	-0.0546742832031251	-0.225625551146384
-1.0833740234375	-2.58270263671875E-5	-0.0571140090637208	-0.227751555266204
-1.0858154296875	-2.61016845703125E-5	-0.0595535009460451	-0.230173585276124
-1.0882568359375	-2.659912109375E-5	-0.0619914400634767	-0.234560150738536
-1.0906982421875	-2.67364501953125E-5	-0.0644318891296387	-0.235771165743496
-1.0931396484375	-2.72247314453125E-5	-0.0668698920593263	-0.240076996872244
-1.0955810546875	-2.76031494140625E-5	-0.069308660736084	-0.243414015997024
-1.0980224609375	-2.79693603515625E-5	-0.0717475144958497	-0.246643389343585
-1.1004638671875	-2.84027099609375E-5	-0.0741859002990723	-0.250464814470348
-1.1029052734375	-2.8839111328125E-5	-0.0766242648315432	-0.254313151041667
