Potential (V),Current (A)
0.395355224609375,2.43133544921875e-06
0.397796630859375,2.46795654296875e-06
0.400238037109375,2.50213623046875e-06
0.402679443359375,2.53326416015625e-06
0.405120849609375,2.57049560546875e-06
0.407562255859375,2.603759765625e-06
0.410003662109375,2.6416015625e-06
0.412445068359375,2.67608642578125e-06
0.414886474609375,2.71240234375e-06
0.417327880859375,2.752685546875e-06
0.419769287109375,2.79449462890625e-06
0.422210693359375,2.8314208984375e-06
0.424652099609375,2.8717041015625e-06
0.427093505859375,2.91900634765625e-06
0.429534912109375,2.96112060546875e-06
0.431976318359375,3.00384521484375e-06
0.434417724609375,3.05145263671875e-06
0.436859130859375,3.09783935546875e-06
0.439300537109375,3.14849853515625e-06
0.441741943359375,3.18878173828125e-06
0.444183349609375,3.245849609375e-06
0.446624755859375,3.29071044921875e-06
0.449066162109375,3.3331298828125e-06
0.451507568359375,3.38348388671875e-06
0.453948974609375,3.436279296875e-06
0.456390380859375,3.4991455078125e-06
0.458831787109375,3.541259765625e-06
0.461273193359375,3.59375e-06
0.463714599609375,3.64715576171875e-06
0.466156005859375,3.70147705078125e-06
0.468597412109375,3.7677001953125e-06
0.471038818359375,3.824462890625e-06
0.473480224609375,3.87969970703125e-06
0.475921630859375,3.94683837890625e-06
0.478363037109375,4.0087890625e-06
0.480804443359375,4.080810546875e-06
0.483245849609375,4.13848876953125e-06
0.485687255859375,4.20806884765625e-06
0.488128662109375,4.2852783203125e-06
0.490570068359375,4.34783935546875e-06
0.493011474609375,4.42901611328125e-06
0.495452880859375,4.50439453125e-06
0.497894287109375,4.58953857421875e-06
0.500335693359375,4.66522216796875e-06
0.502777099609375,4.7509765625e-06
